chartink_symbol,nse_symbol,quantity,amount,broker,transaction_type,product,category
SOUTHBANK,SOUTHBANK-EQ,,20000,*,B,CNC,small_cap
SOUTHWEST,SOUTHWEST-EQ,,20000,*,B,CNC,small_cap
SPAL,SPAL-EQ,,20000,*,B,CNC,small_cap
SPANDANA,SPANDANA-EQ,,20000,*,B,CNC,small_cap
SPARC,SPARC-EQ,,20000,*,B,CNC,small_cap
SPCENET,SPCENET-EQ,,20000,*,B,CNC,small_cap
SPECIALITY,SPECIALITY-EQ,,20000,*,B,CNC,small_cap
SPECTRUM,SPECTRUM-EQ,,20000,*,B,CNC,small_cap
SPENCERS,SPENCERS-EQ,,20000,*,B,CNC,small_cap
SPIC,SPIC-EQ,,20000,*,B,CNC,small_cap
SPLIL,SPLIL-EQ,,20000,*,B,CNC,small_cap
SPLPETRO,SPLPETRO-EQ,,20000,*,B,CNC,small_cap
SPMLINFRA,SPMLINFRA-EQ,,20000,*,B,CNC,small_cap
SPORTKING,SPORTKING-EQ,,20000,*,B,CNC,small_cap
SRD,SRD-EQ,,20000,*,B,CNC,small_cap
SREEL,SREEL-EQ,,20000,*,B,CNC,small_cap
SRF,SRF-EQ,,30000,*,B,CNC,mid_cap
SRGHFL,SRGHFL-EQ,,20000,*,B,CNC,small_cap
SRHHYPOLTD,SRHHYPOLTD-EQ,,20000,*,B,CNC,small_cap
SRM,SRM-EQ,,20000,*,B,CNC,small_cap
SRTL,SRTL-EQ,,20000,*,B,CNC,small_cap
SSDL,SSDL-EQ,,20000,*,B,CNC,small_cap
SSWL,SSWL-EQ,,20000,*,B,CNC,small_cap
STALLION,STALLION-EQ,,20000,*,B,CNC,small_cap
STANLEY,STANLEY-EQ,,20000,*,B,CNC,small_cap
STAR,STAR-EQ,,20000,*,B,CNC,small_cap
STARCEMENT,STARCEMENT-EQ,,20000,*,B,CNC,small_cap
STARHEALTH,STARHEALTH-EQ,,30000,*,B,CNC,mid_cap
STARPAPER,STARPAPER-EQ,,20000,*,B,CNC,small_cap
STARTECK,STARTECK-EQ,,20000,*,B,CNC,small_cap
STCINDIA,STCINDIA-EQ,,20000,*,B,CNC,small_cap
STEELCAS,STEELCAS-EQ,,20000,*,B,CNC,small_cap
STEELCITY,STEELCITY-EQ,,20000,*,B,CNC,small_cap
STEELXIND,STEELXIND-EQ,,20000,*,B,CNC,small_cap
STEL,STEL-EQ,,20000,*,B,CNC,small_cap
STERTOOLS,STERTOOLS-EQ,,20000,*,B,CNC,small_cap
STLNETWORK,STLNETWORK-EQ,,20000,*,B,CNC,small_cap
STLTECH,STLTECH-EQ,,20000,*,B,CNC,small_cap
STOVEKRAFT,STOVEKRAFT-EQ,,20000,*,B,CNC,small_cap
STUDDS,STUDDS-EQ,,20000,*,B,CNC,small_cap
STYL,STYL-EQ,,20000,*,B,CNC,small_cap
STYLAMIND,STYLAMIND-EQ,,20000,*,B,CNC,small_cap
STYLEBAAZA,STYLEBAAZA-EQ,,20000,*,B,CNC,small_cap
STYRENIX,STYRENIX-EQ,,20000,*,B,CNC,small_cap
SUBEXLTD,SUBEXLTD-EQ,,20000,*,B,CNC,small_cap
SUBROS,SUBROS-EQ,,20000,*,B,CNC,small_cap
SUDARCOLOR,SUDARCOLOR-EQ,,20000,*,B,CNC,small_cap
SUDARSCHEM,SUDARSCHEM-EQ,,20000,*,B,CNC,small_cap
SUDEEPPHRM,SUDEEPPHRM-EQ,,20000,*,B,CNC,small_cap
SUKHJITS,SUKHJITS-EQ,,20000,*,B,CNC,small_cap
SULA,SULA-EQ,,20000,*,B,CNC,small_cap
SUMEETINDS,SUMEETINDS-EQ,,20000,*,B,CNC,small_cap
SUMICHEM,SUMICHEM-EQ,,20000,*,B,CNC,small_cap
SUMIT,SUMIT-EQ,,20000,*,B,CNC,small_cap
SUMMITSEC,SUMMITSEC-EQ,,20000,*,B,CNC,small_cap
SUNCLAY,SUNCLAY-EQ,,20000,*,B,CNC,small_cap
SUNDARAM,SUNDARAM-EQ,,20000,*,B,CNC,small_cap
SUNDARMFIN,SUNDARMFIN-EQ,,30000,*,B,CNC,mid_cap
SUNDRMBRAK,SUNDRMBRAK-EQ,,20000,*,B,CNC,small_cap
SUNDRMFAST,SUNDRMFAST-EQ,,20000,*,B,CNC,small_cap
SUNDROP,SUNDROP-EQ,,20000,*,B,CNC,small_cap
SUNFLAG,SUNFLAG-EQ,,20000,*,B,CNC,small_cap
SUNPHARMA,SUNPHARMA-EQ,,50000,*,B,CNC,large_cap
SUNTECK,SUNTECK-EQ,,20000,*,B,CNC,small_cap
SUNTV,SUNTV-EQ,,30000,*,B,CNC,mid_cap
SUPERHOUSE,SUPERHOUSE-EQ,,20000,*,B,CNC,small_cap
SUPERSPIN,SUPERSPIN-EQ,,20000,*,B,CNC,small_cap
SUPRAJIT,SUPRAJIT-EQ,,20000,*,B,CNC,small_cap
SUPREME,SUPREME-EQ,,20000,*,B,CNC,small_cap
SUPREMEENG,SUPREMEENG-EQ,,20000,*,B,CNC,small_cap
SUPREMEIND,SUPREMEIND-EQ,,30000,*,B,CNC,mid_cap
SUPREMEINF,SUPREMEINF-EQ,,20000,*,B,CNC,small_cap
SUPRIYA,SUPRIYA-EQ,,20000,*,B,CNC,small_cap
SURAJEST,SURAJEST-EQ,,20000,*,B,CNC,small_cap
SURAJLTD,SURAJLTD-EQ,,20000,*,B,CNC,small_cap
SURAKSHA,SURAKSHA-EQ,,20000,*,B,CNC,small_cap
SURANASOL,SURANASOL-EQ,,20000,*,B,CNC,small_cap
SURANAT&P,SURANAT&P-EQ,,20000,*,B,CNC,small_cap
SURYALA,SURYALA-EQ,,20000,*,B,CNC,small_cap
SURYALAXMI,SURYALAXMI-EQ,,20000,*,B,CNC,small_cap
SURYAROSNI,SURYAROSNI-EQ,,20000,*,B,CNC,small_cap
SURYODAY,SURYODAY-EQ,,20000,*,B,CNC,small_cap
SUTLEJTEX,SUTLEJTEX-EQ,,20000,*,B,CNC,small_cap
SUVEN,SUVEN-EQ,,20000,*,B,CNC,small_cap
SUVIDHAA,SUVIDHAA-EQ,,20000,*,B,CNC,small_cap
SUYOG,SUYOG-EQ,,20000,*,B,CNC,small_cap
SUZLON,SUZLON-EQ,,30000,*,B,CNC,mid_cap
SVLL,SVLL-EQ,,20000,*,B,CNC,small_cap
SVPGLOB,SVPGLOB-EQ,,20000,*,B,CNC,small_cap
SWANCORP,SWANCORP-EQ,,20000,*,B,CNC,small_cap
SWANDEF,SWANDEF-EQ,,20000,*,B,CNC,small_cap
SWARAJENG,SWARAJENG-EQ,,20000,*,B,CNC,small_cap
SWELECTES,SWELECTES-EQ,,20000,*,B,CNC,small_cap
SWIGGY,SWIGGY-EQ,,20000,*,B,CNC,small_cap
SWSOLAR,SWSOLAR-EQ,,20000,*,B,CNC,small_cap
SYMPHONY,SYMPHONY-EQ,,20000,*,B,CNC,small_cap
SYNCOMF,SYNCOMF-EQ,,20000,*,B,CNC,small_cap
SYNGENE,SYNGENE-EQ,,30000,*,B,CNC,mid_cap
SYRMA,SYRMA-EQ,,20000,*,B,CNC,small_cap
SYSTMTXC,SYSTMTXC-EQ,,20000,*,B,CNC,small_cap
TAALTECH,TAALTECH-EQ,,20000,*,B,CNC,small_cap
TAINWALCHM,TAINWALCHM-EQ,,20000,*,B,CNC,small_cap
TAJGVK,TAJGVK-EQ,,20000,*,B,CNC,small_cap
TAKE,TAKE-EQ,,20000,*,B,CNC,small_cap
TALBROAUTO,TALBROAUTO-EQ,,20000,*,B,CNC,small_cap
TAMBOLIIN,TAMBOLIIN-EQ,,20000,*,B,CNC,small_cap
TANLA,TANLA-EQ,,20000,*,B,CNC,small_cap
TARACHAND,TARACHAND-EQ,,20000,*,B,CNC,small_cap
TARAPUR,TARAPUR-EQ,,20000,*,B,CNC,small_cap
TARC,TARC-EQ,,20000,*,B,CNC,small_cap
TARIL,TARIL-EQ,,20000,*,B,CNC,small_cap
TARMAT,TARMAT-EQ,,20000,*,B,CNC,small_cap
TARSONS,TARSONS-EQ,,20000,*,B,CNC,small_cap
TASTYBITE,TASTYBITE-EQ,,20000,*,B,CNC,small_cap
TATACAP,TATACAP-EQ,,20000,*,B,CNC,small_cap
TATACHEM,TATACHEM-EQ,,20000,*,B,CNC,small_cap
TATACOMM,TATACOMM-EQ,,30000,*,B,CNC,mid_cap
TATACONSUM,TATACONSUM-EQ,,20000,*,B,CNC,small_cap
TATAELXSI,TATAELXSI-EQ,,30000,*,B,CNC,mid_cap
TATAINVEST,TATAINVEST-EQ,,30000,*,B,CNC,mid_cap
TATAPOWER,TATAPOWER-EQ,,20000,*,B,CNC,small_cap
TATASTEEL,TATASTEEL-EQ,,50000,*,B,CNC,large_cap
TATATECH,TATATECH-EQ,,30000,*,B,CNC,mid_cap
TATVA,TATVA-EQ,,20000,*,B,CNC,small_cap
TBOTEK,TBOTEK-EQ,,20000,*,B,CNC,small_cap
TBZ,TBZ-EQ,,20000,*,B,CNC,small_cap
TCC,TCC-EQ,,20000,*,B,CNC,small_cap
TCI,TCI-EQ,,20000,*,B,CNC,small_cap
TCIEXP,TCIEXP-EQ,,20000,*,B,CNC,small_cap
TCIFINANCE,TCIFINANCE-EQ,,20000,*,B,CNC,small_cap
TCPLPACK,TCPLPACK-EQ,,20000,*,B,CNC,small_cap
TCS,TCS-EQ,,50000,*,B,CNC,large_cap
TDPOWERSYS,TDPOWERSYS-EQ,,20000,*,B,CNC,small_cap
TEAMGTY,TEAMGTY-EQ,,20000,*,B,CNC,small_cap
TEAMLEASE,TEAMLEASE-EQ,,20000,*,B,CNC,small_cap
TECHM,TECHM-EQ,,50000,*,B,CNC,large_cap
TECHNOE,TECHNOE-EQ,,20000,*,B,CNC,small_cap
TECHNVISN,TECHNVISN-EQ,,20000,*,B,CNC,small_cap
TECILCHEM,TECILCHEM-EQ,,20000,*,B,CNC,small_cap
TEGA,TEGA-EQ,,20000,*,B,CNC,small_cap
TEJASNET,TEJASNET-EQ,,20000,*,B,CNC,small_cap
TEMBO,TEMBO-EQ,,20000,*,B,CNC,small_cap
TENNIND,TENNIND-EQ,,20000,*,B,CNC,small_cap
TERASOFT,TERASOFT-EQ,,20000,*,B,CNC,small_cap
TEXINFRA,TEXINFRA-EQ,,20000,*,B,CNC,small_cap
TEXMOPIPES,TEXMOPIPES-EQ,,20000,*,B,CNC,small_cap
TEXRAIL,TEXRAIL-EQ,,20000,*,B,CNC,small_cap
TFCILTD,TFCILTD-EQ,,20000,*,B,CNC,small_cap
TFL,TFL-EQ,,20000,*,B,CNC,small_cap
TGBHOTELS,TGBHOTELS-EQ,,20000,*,B,CNC,small_cap
THACKER,THACKER-EQ,,20000,*,B,CNC,small_cap
THAKDEV,THAKDEV-EQ,,20000,*,B,CNC,small_cap
THANGAMAYL,THANGAMAYL-EQ,,20000,*,B,CNC,small_cap
THEINVEST,THEINVEST-EQ,,20000,*,B,CNC,small_cap
THEJO,THEJO-EQ,,20000,*,B,CNC,small_cap
THELEELA,THELEELA-EQ,,20000,*,B,CNC,small_cap
THEMISMED,THEMISMED-EQ,,20000,*,B,CNC,small_cap
THERMAX,THERMAX-EQ,,30000,*,B,CNC,mid_cap
THOMASCOOK,THOMASCOOK-EQ,,20000,*,B,CNC,small_cap
THOMASCOTT,THOMASCOTT-EQ,,20000,*,B,CNC,small_cap
THYROCARE,THYROCARE-EQ,,20000,*,B,CNC,small_cap
TI,TI-EQ,,20000,*,B,CNC,small_cap
TICL,TICL-EQ,,20000,*,B,CNC,small_cap
TIGERLOGS,TIGERLOGS-EQ,,20000,*,B,CNC,small_cap
TIIL,TIIL-EQ,,20000,*,B,CNC,small_cap
TIINDIA,TIINDIA-EQ,,50000,*,B,CNC,large_cap
TIJARIA,TIJARIA-EQ,,20000,*,B,CNC,small_cap
TIL,TIL-EQ,,20000,*,B,CNC,small_cap
TIMETECHNO,TIMETECHNO-EQ,,20000,*,B,CNC,small_cap
TIMEX,TIMEX-EQ,,20000,*,B,CNC,small_cap
TIMKEN,TIMKEN-EQ,,20000,*,B,CNC,small_cap
TINNARUBR,TINNARUBR-EQ,,20000,*,B,CNC,small_cap
TIPSFILMS,TIPSFILMS-EQ,,20000,*,B,CNC,small_cap
TIPSMUSIC,TIPSMUSIC-EQ,,20000,*,B,CNC,small_cap
TIRUMALCHM,TIRUMALCHM-EQ,,20000,*,B,CNC,small_cap
TIRUPATIFL,TIRUPATIFL-EQ,,20000,*,B,CNC,small_cap
TITAGARH,TITAGARH-EQ,,20000,*,B,CNC,small_cap
TITAN,TITAN-EQ,,50000,*,B,CNC,large_cap
TMB,TMB-EQ,,20000,*,B,CNC,small_cap
TMCV,TMCV-EQ,,20000,*,B,CNC,small_cap
TMPV,TMPV-EQ,,20000,*,B,CNC,small_cap
TNPETRO,TNPETRO-EQ,,20000,*,B,CNC,small_cap
TNPL,TNPL-EQ,,20000,*,B,CNC,small_cap
TNTELE,TNTELE-EQ,,20000,*,B,CNC,small_cap
TOKYOPLAST,TOKYOPLAST-EQ,,20000,*,B,CNC,small_cap
TOLINS,TOLINS-EQ,,20000,*,B,CNC,small_cap
TORNTPHARM,TORNTPHARM-EQ,,50000,*,B,CNC,large_cap
TORNTPOWER,TORNTPOWER-EQ,,30000,*,B,CNC,mid_cap
TOTAL,TOTAL-EQ,,20000,*,B,CNC,small_cap
TOUCHWOOD,TOUCHWOOD-EQ,,20000,*,B,CNC,small_cap
TPHQ,TPHQ-EQ,,20000,*,B,CNC,small_cap
TPLPLASTEH,TPLPLASTEH-EQ,,20000,*,B,CNC,small_cap
TRACXN,TRACXN-EQ,,20000,*,B,CNC,small_cap
TRANSPEK,TRANSPEK-EQ,,20000,*,B,CNC,small_cap
TRANSRAILL,TRANSRAILL-EQ,,20000,*,B,CNC,small_cap
TRANSWORLD,TRANSWORLD-EQ,,20000,*,B,CNC,small_cap
TRAVELFOOD,TRAVELFOOD-EQ,,20000,*,B,CNC,small_cap
TREEHOUSE,TREEHOUSE-EQ,,20000,*,B,CNC,small_cap
TREJHARA,TREJHARA-EQ,,20000,*,B,CNC,small_cap
TREL,TREL-EQ,,20000,*,B,CNC,small_cap
TRENT,TRENT-EQ,,50000,*,B,CNC,large_cap
TRF,TRF-EQ,,20000,*,B,CNC,small_cap
TRIDENT,TRIDENT-EQ,,20000,*,B,CNC,small_cap
TRIGYN,TRIGYN-EQ,,20000,*,B,CNC,small_cap
TRITURBINE,TRITURBINE-EQ,,20000,*,B,CNC,small_cap
TRIVENI,TRIVENI-EQ,,20000,*,B,CNC,small_cap
TRU,TRU-EQ,,20000,*,B,CNC,small_cap
TRUALT,TRUALT-EQ,,20000,*,B,CNC,small_cap
TSFINV,TSFINV-EQ,,20000,*,B,CNC,small_cap
TTKHLTCARE,TTKHLTCARE-EQ,,20000,*,B,CNC,small_cap
TTKPRESTIG,TTKPRESTIG-EQ,,20000,*,B,CNC,small_cap
TTL,TTL-EQ,,20000,*,B,CNC,small_cap
TTML,TTML-EQ,,20000,*,B,CNC,small_cap
TVSELECT,TVSELECT-EQ,,20000,*,B,CNC,small_cap
TVSHLTD,TVSHLTD-EQ,,20000,*,B,CNC,small_cap
TVSMOTOR,TVSMOTOR-EQ,,50000,*,B,CNC,large_cap
TVSSCS,TVSSCS-EQ,,20000,*,B,CNC,small_cap
TVSSRICHAK,TVSSRICHAK-EQ,,20000,*,B,CNC,small_cap
TVTODAY,TVTODAY-EQ,,20000,*,B,CNC,small_cap
TVVISION,TVVISION-EQ,,20000,*,B,CNC,small_cap
UBL,UBL-EQ,,30000,*,B,CNC,mid_cap
UCAL,UCAL-EQ,,20000,*,B,CNC,small_cap
UCOBANK,UCOBANK-EQ,,20000,*,B,CNC,small_cap
UDS,UDS-EQ,,20000,*,B,CNC,small_cap
UEL,UEL-EQ,,20000,*,B,CNC,small_cap
UFBL,UFBL-EQ,,20000,*,B,CNC,small_cap
UFLEX,UFLEX-EQ,,20000,*,B,CNC,small_cap
UFO,UFO-EQ,,20000,*,B,CNC,small_cap
UGARSUGAR,UGARSUGAR-EQ,,20000,*,B,CNC,small_cap
UGROCAP,UGROCAP-EQ,,20000,*,B,CNC,small_cap
UJJIVANSFB,UJJIVANSFB-EQ,,20000,*,B,CNC,small_cap
ULTRACEMCO,ULTRACEMCO-EQ,,50000,*,B,CNC,large_cap
ULTRAMAR,ULTRAMAR-EQ,,20000,*,B,CNC,small_cap
UMAEXPORTS,UMAEXPORTS-EQ,,20000,*,B,CNC,small_cap
UMESLTD,UMESLTD-EQ,,20000,*,B,CNC,small_cap
UMIYA-MRO,UMIYA-MRO-EQ,,20000,*,B,CNC,small_cap
UNICHEMLAB,UNICHEMLAB-EQ,,20000,*,B,CNC,small_cap
UNIDT,UNIDT-EQ,,20000,*,B,CNC,small_cap
UNIECOM,UNIECOM-EQ,,20000,*,B,CNC,small_cap
UNIENTER,UNIENTER-EQ,,20000,*,B,CNC,small_cap
UNIINFO,UNIINFO-EQ,,20000,*,B,CNC,small_cap
UNIMECH,UNIMECH-EQ,,20000,*,B,CNC,small_cap
UNIONBANK,UNIONBANK-EQ,,30000,*,B,CNC,mid_cap
UNIPARTS,UNIPARTS-EQ,,20000,*,B,CNC,small_cap
UNITDSPR,UNITDSPR-EQ,,20000,*,B,CNC,small_cap
UNITECH,UNITECH-EQ,,20000,*,B,CNC,small_cap
UNITEDPOLY,UNITEDPOLY-EQ,,20000,*,B,CNC,small_cap
UNITEDTEA,UNITEDTEA-EQ,,20000,*,B,CNC,small_cap
UNIVASTU,UNIVASTU-EQ,,20000,*,B,CNC,small_cap
UNIVCABLES,UNIVCABLES-EQ,,20000,*,B,CNC,small_cap
UNIVPHOTO,UNIVPHOTO-EQ,,20000,*,B,CNC,small_cap
UNOMINDA,UNOMINDA-EQ,,30000,*,B,CNC,mid_cap
UPL,UPL-EQ,,30000,*,B,CNC,mid_cap
URAVIDEF,URAVIDEF-EQ,,20000,*,B,CNC,small_cap
URBANCO,URBANCO-EQ,,20000,*,B,CNC,small_cap
URJA,URJA-EQ,,20000,*,B,CNC,small_cap
USHAMART,USHAMART-EQ,,20000,*,B,CNC,small_cap
USK,USK-EQ,,20000,*,B,CNC,small_cap
UTIAMC,UTIAMC-EQ,,20000,*,B,CNC,small_cap
UTKARSHBNK,UTKARSHBNK-EQ,,20000,*,B,CNC,small_cap
UTLSOLAR,UTLSOLAR-EQ,,20000,*,B,CNC,small_cap
UTTAMSUGAR,UTTAMSUGAR-EQ,,20000,*,B,CNC,small_cap
UYFINCORP,UYFINCORP-EQ,,20000,*,B,CNC,small_cap
V2RETAIL,V2RETAIL-EQ,,20000,*,B,CNC,small_cap
VADILALIND,VADILALIND-EQ,,20000,*,B,CNC,small_cap
VAIBHAVGBL,VAIBHAVGBL-EQ,,20000,*,B,CNC,small_cap
VAISHALI,VAISHALI-EQ,,20000,*,B,CNC,small_cap
VAKRANGEE,VAKRANGEE-EQ,,20000,*,B,CNC,small_cap
VALIANTLAB,VALIANTLAB-EQ,,20000,*,B,CNC,small_cap
VALIANTORG,VALIANTORG-EQ,,20000,*,B,CNC,small_cap
VARDHACRLC,VARDHACRLC-EQ,,20000,*,B,CNC,small_cap
VARDMNPOLY,VARDMNPOLY-EQ,,20000,*,B,CNC,small_cap
VARROC,VARROC-EQ,,20000,*,B,CNC,small_cap
VASCONEQ,VASCONEQ-EQ,,20000,*,B,CNC,small_cap
VASWANI,VASWANI-EQ,,20000,*,B,CNC,small_cap
VBL,VBL-EQ,,20000,*,B,CNC,small_cap
VCL,VCL-EQ,,20000,*,B,CNC,small_cap
VEDL,VEDL-EQ,,50000,*,B,CNC,large_cap
VEEDOL,VEEDOL-EQ,,20000,*,B,CNC,small_cap
VELJAN,VELJAN-EQ,,20000,*,B,CNC,small_cap
VENKEYS,VENKEYS-EQ,,20000,*,B,CNC,small_cap
VENTIVE,VENTIVE-EQ,,20000,*,B,CNC,small_cap
VENUSPIPES,VENUSPIPES-EQ,,20000,*,B,CNC,small_cap
VENUSREM,VENUSREM-EQ,,20000,*,B,CNC,small_cap
VERANDA,VERANDA-EQ,,20000,*,B,CNC,small_cap
VERTOZ,VERTOZ-EQ,,20000,*,B,CNC,small_cap
VESUVIUS,VESUVIUS-EQ,,20000,*,B,CNC,small_cap
VETO,VETO-EQ,,20000,*,B,CNC,small_cap
VGL,VGL-EQ,,20000,*,B,CNC,small_cap
VGUARD,VGUARD-EQ,,20000,*,B,CNC,small_cap
VHL,VHL-EQ,,20000,*,B,CNC,small_cap
VHLTD,VHLTD-EQ,,20000,*,B,CNC,small_cap
VIDHIING,VIDHIING-EQ,,20000,*,B,CNC,small_cap
VIDYAWIRES,VIDYAWIRES-EQ,,20000,*,B,CNC,small_cap
VIJAYA,VIJAYA-EQ,,20000,*,B,CNC,small_cap
VIJIFIN,VIJIFIN-EQ,,20000,*,B,CNC,small_cap
VIKASECO,VIKASECO-EQ,,20000,*,B,CNC,small_cap
VIKASLIFE,VIKASLIFE-EQ,,20000,*,B,CNC,small_cap
VIKRAMSOLR,VIKRAMSOLR-EQ,,20000,*,B,CNC,small_cap
VIKRAN,VIKRAN-EQ,,20000,*,B,CNC,small_cap
VIMTALABS,VIMTALABS-EQ,,20000,*,B,CNC,small_cap
VINATIORGA,VINATIORGA-EQ,,20000,*,B,CNC,small_cap
VINCOFE,VINCOFE-EQ,,20000,*,B,CNC,small_cap
VINDHYATEL,VINDHYATEL-EQ,,20000,*,B,CNC,small_cap
VINEETLAB,VINEETLAB-EQ,,20000,*,B,CNC,small_cap
VINNY,VINNY-EQ,,20000,*,B,CNC,small_cap
VINYLINDIA,VINYLINDIA-EQ,,20000,*,B,CNC,small_cap
VIPCLOTHNG,VIPCLOTHNG-EQ,,20000,*,B,CNC,small_cap
VIPIND,VIPIND-EQ,,20000,*,B,CNC,small_cap
VIPULLTD,VIPULLTD-EQ,,20000,*,B,CNC,small_cap
VIRINCHI,VIRINCHI-EQ,,20000,*,B,CNC,small_cap
VISACHROME,VISACHROME-EQ,,20000,*,B,CNC,small_cap
VISAKAIND,VISAKAIND-EQ,,20000,*,B,CNC,small_cap
VISHNU,VISHNU-EQ,,20000,*,B,CNC,small_cap
VISHWARAJ,VISHWARAJ-EQ,,20000,*,B,CNC,small_cap
VITAL,VITAL-EQ,,20000,*,B,CNC,small_cap
VIVIDHA,VIVIDHA-EQ,,20000,*,B,CNC,small_cap
VIVIMEDLAB,VIVIMEDLAB-EQ,,20000,*,B,CNC,small_cap
VIYASH,VIYASH-EQ,,20000,*,B,CNC,small_cap
VLEGOV,VLEGOV-EQ,,20000,*,B,CNC,small_cap
VLSFINANCE,VLSFINANCE-EQ,,20000,*,B,CNC,small_cap
VMART,VMART-EQ,,20000,*,B,CNC,small_cap
VMM,VMM-EQ,,30000,*,B,CNC,mid_cap
VMSTMT,VMSTMT-EQ,,20000,*,B,CNC,small_cap
VOLTAMP,VOLTAMP-EQ,,20000,*,B,CNC,small_cap
VOLTAS,VOLTAS-EQ,,30000,*,B,CNC,mid_cap
VPRPL,VPRPL-EQ,,20000,*,B,CNC,small_cap
VRAJ,VRAJ-EQ,,20000,*,B,CNC,small_cap
VRLLOG,VRLLOG-EQ,,20000,*,B,CNC,small_cap
VSSL,VSSL-EQ,,20000,*,B,CNC,small_cap
VSTIND,VSTIND-EQ,,20000,*,B,CNC,small_cap
VSTL,VSTL-EQ,,20000,*,B,CNC,small_cap
VSTTILLERS,VSTTILLERS-EQ,,20000,*,B,CNC,small_cap
VTL,VTL-EQ,,20000,*,B,CNC,small_cap
WAAREEENER,WAAREEENER-EQ,,30000,*,B,CNC,mid_cap
WAAREEINDO,WAAREEINDO-EQ,,20000,*,B,CNC,small_cap
WAAREERTL,WAAREERTL-EQ,,20000,*,B,CNC,small_cap
WABAG,WABAG-EQ,,20000,*,B,CNC,small_cap
WAKEFIT,WAKEFIT-EQ,,20000,*,B,CNC,small_cap
WALCHANNAG,WALCHANNAG-EQ,,20000,*,B,CNC,small_cap
WANBURY,WANBURY-EQ,,20000,*,B,CNC,small_cap
WCIL,WCIL-EQ,,20000,*,B,CNC,small_cap
WEALTH,WEALTH-EQ,,20000,*,B,CNC,small_cap
WEBELSOLAR,WEBELSOLAR-EQ,,20000,*,B,CNC,small_cap
WEIZMANIND,WEIZMANIND-EQ,,20000,*,B,CNC,small_cap
WEL,WEL-EQ,,20000,*,B,CNC,small_cap
WELCORP,WELCORP-EQ,,20000,*,B,CNC,small_cap
WELENT,WELENT-EQ,,20000,*,B,CNC,small_cap
WELINV,WELINV-EQ,,20000,*,B,CNC,small_cap
WELSPLSOL,WELSPLSOL-EQ,,20000,*,B,CNC,small_cap
WELSPUNLIV,WELSPUNLIV-EQ,,20000,*,B,CNC,small_cap
WENDT,WENDT-EQ,,20000,*,B,CNC,small_cap
WESTLIFE,WESTLIFE-EQ,,20000,*,B,CNC,small_cap
WEWIN,WEWIN-EQ,,20000,*,B,CNC,small_cap
WEWORK,WEWORK-EQ,,20000,*,B,CNC,small_cap
WHEELS,WHEELS-EQ,,20000,*,B,CNC,small_cap
WHIRLPOOL,WHIRLPOOL-EQ,,20000,*,B,CNC,small_cap
WILLAMAGOR,WILLAMAGOR-EQ,,20000,*,B,CNC,small_cap
WIMPLAST,WIMPLAST-EQ,,20000,*,B,CNC,small_cap
WINDLAS,WINDLAS-EQ,,20000,*,B,CNC,small_cap
WINDMACHIN,WINDMACHIN-EQ,,20000,*,B,CNC,small_cap
WINSOME,WINSOME-EQ,,20000,*,B,CNC,small_cap
WIPL,WIPL-EQ,,20000,*,B,CNC,small_cap
WIPRO,WIPRO-EQ,,50000,*,B,CNC,large_cap
WOCKPHARMA,WOCKPHARMA-EQ,,20000,*,B,CNC,small_cap
WONDERLA,WONDERLA-EQ,,20000,*,B,CNC,small_cap
WORTHPERI,WORTHPERI-EQ,,20000,*,B,CNC,small_cap
WPIL,WPIL-EQ,,20000,*,B,CNC,small_cap
WSI,WSI-EQ,,20000,*,B,CNC,small_cap
WSTCSTPAPR,WSTCSTPAPR-EQ,,20000,*,B,CNC,small_cap
XCHANGING,XCHANGING-EQ,,20000,*,B,CNC,small_cap
XELPMOC,XELPMOC-EQ,,20000,*,B,CNC,small_cap
XPROINDIA,XPROINDIA-EQ,,20000,*,B,CNC,small_cap
XTGLOBAL,XTGLOBAL-EQ,,20000,*,B,CNC,small_cap
YASHO,YASHO-EQ,,20000,*,B,CNC,small_cap
YATHARTH,YATHARTH-EQ,,20000,*,B,CNC,small_cap
YATRA,YATRA-EQ,,20000,*,B,CNC,small_cap
YESBANK,YESBANK-EQ,,30000,*,B,CNC,mid_cap
YUKEN,YUKEN-EQ,,20000,*,B,CNC,small_cap
ZAGGLE,ZAGGLE-EQ,,20000,*,B,CNC,small_cap
ZEEL,ZEEL-EQ,,20000,*,B,CNC,small_cap
ZEELEARN,ZEELEARN-EQ,,20000,*,B,CNC,small_cap
ZEEMEDIA,ZEEMEDIA-EQ,,20000,*,B,CNC,small_cap
ZENITHEXPO,ZENITHEXPO-EQ,,20000,*,B,CNC,small_cap
ZENITHSTL,ZENITHSTL-EQ,,20000,*,B,CNC,small_cap
ZENSARTECH,ZENSARTECH-EQ,,20000,*,B,CNC,small_cap
ZENTEC,ZENTEC-EQ,,20000,*,B,CNC,small_cap
ZFCVINDIA,ZFCVINDIA-EQ,,20000,*,B,CNC,small_cap
ZFSTEERING,ZFSTEERING-EQ,,20000,*,B,CNC,small_cap
ZIMLAB,ZIMLAB-EQ,,20000,*,B,CNC,small_cap
ZODIAC,ZODIAC-EQ,,20000,*,B,CNC,small_cap
ZODIACLOTH,ZODIACLOTH-EQ,,20000,*,B,CNC,small_cap
ZOTA,ZOTA-EQ,,20000,*,B,CNC,small_cap
